Movement ID,Date Delivery Departure.Date,Origin City,Origin State,Origin Zip,Destination City,Destination State,Destination Zip,Linehaul + FSC,Carrier Name,Carrier ID,Customer Name,Customer ID,PCMiler Miles,Origin Lat,Origin Lon,Dest Lat,Dest Lon,Bearing,RPM
190814,7/10/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191450,7/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191452,7/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191453,7/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191454,7/17/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191455,7/12/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191456,7/17/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191457,7/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191458,7/15/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191459,7/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191460,7/14/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191461,7/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191462,7/17/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191463,7/17/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191464,7/17/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191465,7/14/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191466,7/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191467,7/17/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191469,7/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191470,7/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191471,7/14/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191472,7/14/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191473,7/15/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191474,7/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
191475,7/12/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
191476,7/14/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
191477,7/14/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
191478,7/12/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
191479,7/9/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
191480,7/8/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
191481,7/10/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
191482,7/10/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
191483,7/12/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
191484,7/12/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
191485,7/12/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192127,7/15/2025 0:00,LONG BEACH,CA,90802,MORENO VALLEY,CA,92551,545.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGMV,75.55,33.75,-118.20,33.88,-117.23,80.98,7.21
192373,7/18/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
192375,7/18/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
192376,7/17/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
192377,7/18/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
192378,7/16/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
192379,7/19/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
192381,7/17/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192382,7/17/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192383,7/17/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192384,7/16/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192386,7/16/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192387,7/17/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192388,7/16/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192389,7/16/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192390,7/16/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192391,7/16/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192392,7/16/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192393,7/16/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192394,7/16/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192395,7/16/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192396,7/16/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
192397,7/16/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
193755,7/22/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
193756,7/25/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
193761,7/24/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
193764,7/23/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
193766,7/19/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
193768,7/19/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
193769,7/22/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
193776,7/22/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
193777,7/22/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
193825,7/21/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
193836,7/23/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
194166,7/18/2025 0:00,LONG BEACH,CA,90802,SANTA PAULA,CA,93060,650.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,LX Pantos,LXPSHIP,92.02,33.75,-118.20,34.35,-119.06,310.1603763,7.06
166709,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
166712,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
166713,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
166715,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
166717,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
166734,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
166735,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
166738,4/11/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
166748,4/9/2025 0:00,LONG BEACH,CA,90802,MORENO VALLEY,CA,92551,522.00,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,75.55,33.75,-118.20,33.88,-117.23,80.98,6.91
166749,4/9/2025 0:00,LONG BEACH,CA,90802,MORENO VALLEY,CA,92551,522.00,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,75.55,33.75,-118.20,33.88,-117.23,80.98,6.91
166750,4/9/2025 0:00,LONG BEACH,CA,90802,MORENO VALLEY,CA,92551,522.00,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,75.55,33.75,-118.20,33.88,-117.23,80.98,6.91
166866,4/10/2025 0:00,LONG BEACH,CA,90802,MORENO VALLEY,CA,92551,522.00,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,75.55,33.75,-118.20,33.88,-117.23,80.98,6.91
166868,4/11/2025 0:00,LONG BEACH,CA,90802,MORENO VALLEY,CA,92551,522.00,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,75.55,33.75,-118.20,33.88,-117.23,80.98,6.91
166870,4/11/2025 0:00,LONG BEACH,CA,90802,MORENO VALLEY,CA,92551,522.00,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,75.55,33.75,-118.20,33.88,-117.23,80.98,6.91
166873,4/18/2025 0:00,LONG BEACH,CA,90802,MORENO VALLEY,CA,92551,522.00,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,75.55,33.75,-118.20,33.88,-117.23,80.98,6.91
166874,4/11/2025 0:00,LONG BEACH,CA,90802,MORENO VALLEY,CA,92551,522.00,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,75.55,33.75,-118.20,33.88,-117.23,80.98,6.91
166875,4/10/2025 0:00,LONG BEACH,CA,90802,MORENO VALLEY,CA,92551,522.00,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,75.55,33.75,-118.20,33.88,-117.23,80.98,6.91
167426,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
167427,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,293.63,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,9.16
167431,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169135,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169137,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169146,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169147,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169157,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169158,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169163,4/9/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169172,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169177,4/18/2025 0:00,LONG BEACH,CA,90802,MORENO VALLEY,CA,92551,522.00,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,75.55,33.75,-118.20,33.88,-117.23,80.98,6.91
169736,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169738,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169739,4/15/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169740,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,250.00,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,7.80
169741,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169742,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169743,4/14/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169744,4/14/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169746,4/14/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169747,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169748,4/14/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169749,4/14/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169751,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169752,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169753,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169754,4/14/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
169755,4/10/2025 0:00,LONG BEACH,CA,90802,FULLERTON,CA,92831,326.25,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,32.05,33.75,-118.20,33.88,-117.89,63.46720458,10.18
